idVenta,idCliente,Fecha_Venta,Total,tipoVenta,montoPagadoInicial,estadoPago,idMetodoPago,nombreMetodo
4892,69,2023-12-16,94.5,Contado,94.5,Pagado,3,Yape
4893,160,2023-12-16,480.0,Contado,480.0,Pagado,3,Yape
4894,62,2023-12-16,196.0,Contado,196.0,Pagado,2,Transferencia
4895,120,2023-12-16,1841.0,Crédito,1841.0,Pagado,3,Yape
4896,193,2023-12-16,24.0,Contado,24.0,Pagado,1,Efectivo
4897,170,2023-12-16,35.0,Contado,35.0,Pagado,3,Yape
4898,131,2023-12-16,132.0,Contado,132.0,Pagado,1,Efectivo
4899,165,2023-12-16,1075.0,Crédito,1075.0,Pagado,3,Yape
4900,35,2023-12-17,435.0,Contado,435.0,Pagado,4,Plin
4901,33,2023-12-17,162.5,Contado,162.5,Pagado,2,Transferencia
4902,117,2023-12-17,180.0,Contado,180.0,Pagado,1,Efectivo
4903,169,2023-12-17,402.0,Contado,402.0,Pagado,3,Yape
4904,183,2023-12-17,1250.0,Crédito,1250.0,Pagado,4,Plin
4905,46,2023-12-17,70.0,Contado,70.0,Pagado,2,Transferencia
4906,85,2023-12-17,402.0,Contado,402.0,Pagado,1,Efectivo
4907,99,2023-12-17,427.0,Contado,427.0,Pagado,3,Yape
4908,82,2023-12-17,225.0,Contado,225.0,Pagado,2,Transferencia
4909,192,2023-12-17,552.0,Contado,552.0,Pagado,3,Yape
4910,184,2023-12-17,310.0,Contado,310.0,Pagado,4,Plin
4911,150,2023-12-17,55.5,Contado,55.5,Pagado,4,Plin
4912,192,2023-12-17,1572.0,Crédito,1572.0,Pagado,4,Plin
4913,118,2023-12-17,1016.0,Crédito,1016.0,Pagado,3,Yape
4914,103,2023-12-18,155.0,Contado,155.0,Pagado,4,Plin
4915,197,2023-12-18,1151.0,Crédito,1151.0,Pagado,3,Yape
4916,6,2023-12-18,10.0,Contado,10.0,Pagado,1,Efectivo
4917,8,2023-12-18,125.0,Contado,125.0,Pagado,3,Yape
4918,130,2023-12-18,64.5,Contado,64.5,Pagado,4,Plin
4919,126,2023-12-18,315.0,Contado,315.0,Pagado,2,Transferencia
4920,114,2023-12-18,180.0,Contado,180.0,Pagado,1,Efectivo
4921,1,2023-12-18,1232.0,Crédito,1232.0,Pagado,3,Yape
4922,169,2023-12-18,1225.0,Crédito,1225.0,Pagado,2,Transferencia
4923,109,2023-12-18,748.0,Contado,748.0,Pagado,1,Efectivo
4924,89,2023-12-18,30.0,Contado,30.0,Pagado,2,Transferencia
4925,40,2023-12-18,730.0,Contado,730.0,Pagado,3,Yape
4926,84,2023-12-18,160.0,Contado,160.0,Pagado,2,Transferencia
4927,128,2023-12-18,520.0,Contado,520.0,Pagado,4,Plin
4928,13,2023-12-19,230.0,Contado,230.0,Pagado,2,Transferencia
4929,154,2023-12-19,45.0,Contado,45.0,Pagado,2,Transferencia
4930,123,2023-12-19,540.0,Contado,540.0,Pagado,1,Efectivo
4931,106,2023-12-19,25.0,Contado,25.0,Pagado,1,Efectivo
4932,124,2023-12-19,183.0,Contado,183.0,Pagado,4,Plin
4933,122,2023-12-19,80.0,Contado,80.0,Pagado,3,Yape
4934,75,2023-12-19,156.0,Contado,156.0,Pagado,3,Yape
4935,189,2023-12-19,75.0,Contado,75.0,Pagado,4,Plin
4936,194,2023-12-19,61.0,Contado,61.0,Pagado,4,Plin
4937,84,2023-12-19,761.0,Contado,761.0,Pagado,1,Efectivo
4938,170,2023-12-19,637.0,Contado,637.0,Pagado,2,Transferencia
4939,69,2023-12-19,1446.0,Crédito,1446.0,Pagado,3,Yape
4940,169,2023-12-19,333.0,Contado,333.0,Pagado,2,Transferencia
4941,179,2023-12-19,425.0,Contado,425.0,Pagado,1,Efectivo
4942,162,2023-12-20,297.5,Contado,297.5,Pagado,3,Yape
4943,183,2023-12-20,72.0,Contado,72.0,Pagado,1,Efectivo
4944,100,2023-12-20,233.0,Contado,233.0,Pagado,4,Plin
4945,129,2023-12-20,112.0,Contado,112.0,Pagado,4,Plin
4946,196,2023-12-20,460.0,Contado,460.0,Pagado,2,Transferencia
4947,94,2023-12-20,155.0,Contado,155.0,Pagado,4,Plin
4948,149,2023-12-20,700.0,Contado,700.0,Pagado,1,Efectivo
4949,122,2023-12-20,80.0,Contado,80.0,Pagado,2,Transferencia
4950,156,2023-12-20,515.5,Contado,515.5,Pagado,3,Yape
4951,56,2023-12-20,75.0,Contado,75.0,Pagado,2,Transferencia
4952,131,2023-12-20,1507.0,Crédito,1507.0,Pagado,4,Plin
4953,20,2023-12-20,1294.0,Crédito,1294.0,Pagado,1,Efectivo
4954,135,2023-12-20,2093.0,Crédito,2093.0,Pagado,1,Efectivo
4955,122,2023-12-20,184.0,Contado,184.0,Pagado,4,Plin
4956,93,2023-12-21,513.0,Contado,513.0,Pagado,2,Transferencia
4957,172,2023-12-21,32.0,Contado,32.0,Pagado,1,Efectivo
4958,171,2023-12-21,25.5,Contado,25.5,Pagado,3,Yape
4959,61,2023-12-21,1234.5,Crédito,1234.5,Pagado,1,Efectivo
4960,96,2023-12-21,367.5,Contado,367.5,Pagado,4,Plin
4961,125,2023-12-21,57.5,Contado,57.5,Pagado,2,Transferencia
4962,69,2023-12-21,241.0,Contado,241.0,Pagado,1,Efectivo
4963,195,2023-12-21,31.5,Contado,31.5,Pagado,4,Plin
4964,186,2023-12-21,252.0,Contado,252.0,Pagado,1,Efectivo
4965,139,2023-12-21,394.0,Contado,394.0,Pagado,1,Efectivo
4966,167,2023-12-21,108.0,Contado,108.0,Pagado,1,Efectivo
4967,28,2023-12-21,45.0,Contado,45.0,Pagado,2,Transferencia
4968,125,2023-12-21,1368.0,Crédito,1368.0,Pagado,2,Transferencia
4969,97,2023-12-21,27.5,Contado,27.5,Pagado,3,Yape
4970,57,2023-12-22,500.0,Contado,500.0,Pagado,2,Transferencia
4971,59,2023-12-22,57.5,Contado,57.5,Pagado,2,Transferencia
4972,44,2023-12-22,1590.0,Crédito,1590.0,Pagado,2,Transferencia
4973,63,2023-12-22,83.0,Contado,83.0,Pagado,4,Plin
4974,3,2023-12-22,785.0,Contado,785.0,Pagado,1,Efectivo
4975,160,2023-12-22,137.0,Contado,137.0,Pagado,2,Transferencia
4976,116,2023-12-22,1235.0,Crédito,1235.0,Pagado,4,Plin
4977,149,2023-12-22,72.0,Contado,72.0,Pagado,1,Efectivo
4978,113,2023-12-22,545.5,Contado,545.5,Pagado,2,Transferencia
4979,166,2023-12-22,1095.0,Crédito,1095.0,Pagado,4,Plin
4980,116,2023-12-22,28.0,Contado,28.0,Pagado,4,Plin
4981,68,2023-12-22,1237.0,Crédito,1237.0,Pagado,4,Plin
4982,47,2023-12-22,90.0,Contado,90.0,Pagado,3,Yape
4983,113,2023-12-22,156.0,Contado,156.0,Pagado,4,Plin
4984,132,2023-12-23,463.0,Contado,463.0,Pagado,2,Transferencia
4985,86,2023-12-23,1246.5,Crédito,1246.5,Pagado,3,Yape
4986,153,2023-12-23,180.0,Contado,180.0,Pagado,1,Efectivo
4987,83,2023-12-23,657.0,Contado,657.0,Pagado,4,Plin
4988,73,2023-12-23,120.0,Contado,120.0,Pagado,1,Efectivo
4989,147,2023-12-23,100.0,Contado,100.0,Pagado,2,Transferencia
4990,33,2023-12-23,208.0,Contado,208.0,Pagado,4,Plin
4991,61,2023-12-23,120.0,Contado,120.0,Pagado,2,Transferencia
4992,81,2023-12-23,1519.5,Crédito,1519.5,Pagado,2,Transferencia
4993,1,2023-12-23,3386.0,Crédito,3386.0,Pagado,3,Yape
4994,120,2023-12-23,669.0,Contado,669.0,Pagado,3,Yape
4995,112,2023-12-23,1174.0,Crédito,1174.0,Pagado,4,Plin
4996,86,2023-12-23,14.0,Contado,14.0,Pagado,4,Plin
4997,72,2023-12-23,142.5,Contado,142.5,Pagado,3,Yape
4998,157,2023-12-24,16.0,Contado,16.0,Pagado,1,Efectivo
4999,114,2023-12-24,293.0,Contado,293.0,Pagado,4,Plin
5000,75,2023-12-24,404.0,Contado,404.0,Pagado,2,Transferencia
5001,128,2023-12-24,1440.0,Crédito,1440.0,Pagado,2,Transferencia
5002,82,2023-12-24,343.0,Contado,343.0,Pagado,3,Yape
5003,72,2023-12-24,170.0,Contado,170.0,Pagado,1,Efectivo
5004,130,2023-12-24,1298.0,Crédito,1298.0,Pagado,1,Efectivo
5005,94,2023-12-24,325.0,Contado,325.0,Pagado,2,Transferencia
5006,37,2023-12-24,977.0,Contado,977.0,Pagado,4,Plin
5007,22,2023-12-24,161.0,Contado,161.0,Pagado,2,Transferencia
5008,47,2023-12-24,10.5,Contado,10.5,Pagado,1,Efectivo
5009,82,2023-12-24,465.0,Contado,465.0,Pagado,4,Plin
5010,58,2023-12-24,1300.0,Crédito,1300.0,Pagado,3,Yape
5011,80,2023-12-24,64.0,Contado,64.0,Pagado,1,Efectivo
5012,123,2023-12-25,495.0,Contado,495.0,Pagado,1,Efectivo
5013,136,2023-12-25,242.0,Contado,242.0,Pagado,3,Yape
5014,109,2023-12-25,293.5,Contado,293.5,Pagado,1,Efectivo
5015,103,2023-12-25,744.0,Contado,744.0,Pagado,4,Plin
5016,26,2023-12-25,96.0,Contado,96.0,Pagado,2,Transferencia
5017,169,2023-12-25,70.0,Contado,70.0,Pagado,3,Yape
5018,85,2023-12-25,1412.0,Crédito,1412.0,Pagado,2,Transferencia
5019,39,2023-12-25,190.0,Contado,190.0,Pagado,4,Plin
5020,121,2023-12-25,495.0,Contado,495.0,Pagado,4,Plin
5021,30,2023-12-25,70.0,Contado,70.0,Pagado,4,Plin
5022,16,2023-12-25,292.0,Contado,292.0,Pagado,1,Efectivo
5023,110,2023-12-25,168.0,Contado,168.0,Pagado,4,Plin
5024,162,2023-12-25,824.0,Contado,824.0,Pagado,1,Efectivo
5025,11,2023-12-25,270.0,Contado,270.0,Pagado,4,Plin
5026,9,2023-12-26,1313.0,Crédito,1313.0,Pagado,2,Transferencia
5027,80,2023-12-26,867.0,Contado,867.0,Pagado,2,Transferencia
5028,55,2023-12-26,938.0,Contado,938.0,Pagado,1,Efectivo
5029,125,2023-12-26,112.0,Contado,112.0,Pagado,3,Yape
5030,90,2023-12-26,70.0,Contado,70.0,Pagado,3,Yape
5031,67,2023-12-26,1305.0,Crédito,1305.0,Pagado,1,Efectivo
5032,198,2023-12-26,120.0,Contado,120.0,Pagado,4,Plin
5033,92,2023-12-26,915.0,Contado,915.0,Pagado,2,Transferencia
5034,127,2023-12-26,69.0,Contado,69.0,Pagado,2,Transferencia
5035,29,2023-12-26,1987.0,Crédito,1987.0,Pagado,1,Efectivo
5036,152,2023-12-26,159.5,Contado,159.5,Pagado,4,Plin
5037,98,2023-12-26,432.0,Contado,432.0,Pagado,4,Plin
5038,105,2023-12-26,277.5,Contado,277.5,Pagado,2,Transferencia
5039,28,2023-12-26,511.0,Contado,511.0,Pagado,2,Transferencia
5040,102,2023-12-27,150.5,Contado,150.5,Pagado,4,Plin
5041,128,2023-12-27,709.5,Contado,709.5,Pagado,2,Transferencia
5042,31,2023-12-27,326.0,Contado,326.0,Pagado,1,Efectivo
5043,72,2023-12-27,230.0,Contado,230.0,Pagado,2,Transferencia
5044,23,2023-12-27,283.0,Contado,283.0,Pagado,2,Transferencia
5045,67,2023-12-27,446.0,Contado,446.0,Pagado,4,Plin
5046,187,2023-12-27,129.0,Contado,129.0,Pagado,2,Transferencia
5047,143,2023-12-27,450.0,Contado,450.0,Pagado,2,Transferencia
5048,110,2023-12-27,1245.0,Crédito,1245.0,Pagado,3,Yape
5049,114,2023-12-27,92.0,Contado,92.0,Pagado,4,Plin
5050,45,2023-12-27,762.5,Contado,762.5,Pagado,4,Plin
5051,196,2023-12-27,181.0,Contado,181.0,Pagado,3,Yape
5052,73,2023-12-27,177.0,Contado,177.0,Pagado,1,Efectivo
5053,143,2023-12-27,377.5,Contado,377.5,Pagado,1,Efectivo
5054,54,2023-12-28,895.0,Contado,895.0,Pagado,4,Plin
5055,34,2023-12-28,310.5,Contado,310.5,Pagado,2,Transferencia
5056,139,2023-12-28,364.5,Contado,364.5,Pagado,2,Transferencia
5057,19,2023-12-28,145.0,Contado,145.0,Pagado,1,Efectivo
5058,178,2023-12-28,225.0,Contado,225.0,Pagado,1,Efectivo
5059,188,2023-12-28,32.5,Contado,32.5,Pagado,2,Transferencia
5060,64,2023-12-28,297.5,Contado,297.5,Pagado,2,Transferencia
5061,185,2023-12-28,383.0,Contado,383.0,Pagado,4,Plin
5062,196,2023-12-28,1635.0,Crédito,1635.0,Pagado,4,Plin
5063,69,2023-12-28,1625.0,Crédito,1625.0,Pagado,2,Transferencia
5064,130,2023-12-28,446.0,Contado,446.0,Pagado,2,Transferencia
5065,113,2023-12-28,1521.0,Crédito,1521.0,Pagado,2,Transferencia
5066,153,2023-12-28,60.0,Contado,60.0,Pagado,4,Plin
5067,11,2023-12-28,77.0,Contado,77.0,Pagado,3,Yape
5068,27,2023-12-29,117.0,Contado,117.0,Pagado,2,Transferencia
5069,72,2023-12-29,604.0,Contado,604.0,Pagado,4,Plin
5070,50,2023-12-29,21.0,Contado,21.0,Pagado,4,Plin
5071,199,2023-12-29,69.0,Contado,69.0,Pagado,4,Plin
5072,125,2023-12-29,210.0,Contado,210.0,Pagado,1,Efectivo
5073,6,2023-12-29,542.5,Contado,542.5,Pagado,4,Plin
5074,16,2023-12-29,30.0,Contado,30.0,Pagado,3,Yape
5075,80,2023-12-29,1805.0,Crédito,1805.0,Pagado,3,Yape
5076,110,2023-12-29,14.0,Contado,14.0,Pagado,4,Plin
5077,12,2023-12-29,1293.0,Crédito,1293.0,Pagado,2,Transferencia
5078,158,2023-12-29,461.0,Contado,461.0,Pagado,2,Transferencia
5079,165,2023-12-29,282.0,Contado,282.0,Pagado,1,Efectivo
5080,137,2023-12-29,241.0,Contado,241.0,Pagado,3,Yape
5081,30,2023-12-29,189.0,Contado,189.0,Pagado,2,Transferencia
5082,22,2023-12-30,141.0,Contado,141.0,Pagado,1,Efectivo
5083,155,2023-12-30,225.0,Contado,225.0,Pagado,3,Yape
5084,102,2023-12-30,5.0,Contado,5.0,Pagado,3,Yape
5085,167,2023-12-30,704.0,Contado,704.0,Pagado,3,Yape
5086,17,2023-12-30,192.0,Contado,192.0,Pagado,1,Efectivo
5087,85,2023-12-30,100.0,Contado,100.0,Pagado,3,Yape
5088,148,2023-12-30,91.0,Contado,91.0,Pagado,3,Yape
5089,141,2023-12-30,865.0,Contado,865.0,Pagado,2,Transferencia
5090,80,2023-12-30,187.0,Contado,187.0,Pagado,2,Transferencia
5091,162,2023-12-30,475.0,Contado,475.0,Pagado,2,Transferencia
5092,90,2023-12-30,1154.5,Crédito,1154.5,Pagado,3,Yape
5093,139,2023-12-30,722.0,Contado,722.0,Pagado,1,Efectivo
5094,188,2023-12-30,33.0,Contado,33.0,Pagado,1,Efectivo
5095,59,2023-12-30,560.0,Contado,560.0,Pagado,3,Yape
5096,29,2023-12-31,346.0,Contado,346.0,Pagado,1,Efectivo
5097,13,2023-12-31,315.0,Contado,315.0,Pagado,1,Efectivo
5098,24,2023-12-31,270.0,Contado,270.0,Pagado,1,Efectivo
5099,176,2023-12-31,343.5,Contado,343.5,Pagado,2,Transferencia
5100,25,2023-12-31,132.0,Contado,132.0,Pagado,1,Efectivo
5101,122,2023-12-31,360.0,Contado,360.0,Pagado,1,Efectivo
5102,155,2023-12-31,483.0,Contado,483.0,Pagado,4,Plin
5103,8,2023-12-31,2170.0,Crédito,2170.0,Pagado,3,Yape
5104,107,2023-12-31,144.0,Contado,144.0,Pagado,2,Transferencia
5105,111,2023-12-31,126.0,Contado,126.0,Pagado,3,Yape
5106,167,2023-12-31,7.5,Contado,7.5,Pagado,2,Transferencia
5107,123,2023-12-31,84.0,Contado,84.0,Pagado,2,Transferencia
5108,84,2023-12-31,866.0,Contado,866.0,Pagado,2,Transferencia
5109,114,2023-12-31,271.0,Contado,271.0,Pagado,1,Efectivo
5110,128,2024-01-01,375.0,Contado,375.0,Pagado,2,Transferencia
5111,178,2024-01-01,350.0,Contado,350.0,Pagado,1,Efectivo
5112,103,2024-01-01,253.0,Contado,253.0,Pagado,4,Plin
5113,30,2024-01-01,585.0,Contado,585.0,Pagado,4,Plin
5114,107,2024-01-01,338.0,Contado,338.0,Pagado,4,Plin
5115,24,2024-01-01,452.0,Contado,452.0,Pagado,2,Transferencia
5116,190,2024-01-01,25.0,Contado,25.0,Pagado,1,Efectivo
5117,32,2024-01-01,840.0,Contado,840.0,Pagado,1,Efectivo
5118,119,2024-01-01,5.0,Contado,5.0,Pagado,3,Yape
5119,167,2024-01-01,7.0,Contado,7.0,Pagado,3,Yape
5120,116,2024-01-01,262.0,Contado,262.0,Pagado,1,Efectivo
5121,117,2024-01-01,576.0,Contado,576.0,Pagado,2,Transferencia
5122,92,2024-01-01,316.0,Contado,316.0,Pagado,4,Plin
5123,34,2024-01-01,301.0,Contado,301.0,Pagado,1,Efectivo
5124,108,2024-01-02,257.0,Contado,257.0,Pagado,1,Efectivo
5125,65,2024-01-02,209.5,Contado,209.5,Pagado,3,Yape
5126,33,2024-01-02,189.0,Contado,189.0,Pagado,1,Efectivo
5127,21,2024-01-02,195.0,Contado,195.0,Pagado,1,Efectivo
5128,161,2024-01-02,745.0,Contado,745.0,Pagado,2,Transferencia
5129,82,2024-01-02,1685.0,Crédito,1685.0,Pagado,4,Plin
5130,84,2024-01-02,154.0,Contado,154.0,Pagado,4,Plin
5131,149,2024-01-02,417.5,Contado,417.5,Pagado,1,Efectivo
5132,25,2024-01-02,50.0,Contado,50.0,Pagado,2,Transferencia
5133,191,2024-01-02,374.0,Contado,374.0,Pagado,2,Transferencia
5134,140,2024-01-02,1709.5,Crédito,1709.5,Pagado,1,Efectivo
5135,29,2024-01-02,1233.5,Crédito,1233.5,Pagado,4,Plin
5136,126,2024-01-02,730.0,Contado,730.0,Pagado,4,Plin
5137,168,2024-01-02,287.0,Contado,287.0,Pagado,3,Yape
5138,93,2024-01-03,1452.0,Crédito,1452.0,Pagado,4,Plin
5139,2,2024-01-03,1498.0,Crédito,1498.0,Pagado,2,Transferencia
5140,69,2024-01-03,250.0,Contado,250.0,Pagado,4,Plin
5141,44,2024-01-03,1894.0,Crédito,1894.0,Pagado,1,Efectivo
5142,136,2024-01-03,115.5,Contado,115.5,Pagado,2,Transferencia
5143,53,2024-01-03,565.0,Contado,565.0,Pagado,1,Efectivo
5144,177,2024-01-03,1286.5,Crédito,1286.5,Pagado,2,Transferencia
5145,129,2024-01-03,61.0,Contado,61.0,Pagado,2,Transferencia
5146,150,2024-01-03,49.5,Contado,49.5,Pagado,3,Yape
5147,62,2024-01-03,48.0,Contado,48.0,Pagado,2,Transferencia
5148,125,2024-01-03,656.0,Contado,656.0,Pagado,1,Efectivo
5149,109,2024-01-03,450.0,Contado,450.0,Pagado,4,Plin
5150,24,2024-01-03,996.0,Contado,996.0,Pagado,3,Yape
5151,37,2024-01-03,160.0,Contado,160.0,Pagado,4,Plin
5152,47,2024-01-04,40.0,Contado,40.0,Pagado,3,Yape
5153,4,2024-01-04,333.0,Contado,333.0,Pagado,2,Transferencia
5154,17,2024-01-04,279.0,Contado,279.0,Pagado,4,Plin
5155,58,2024-01-04,35.0,Contado,35.0,Pagado,4,Plin
5156,92,2024-01-04,1681.0,Crédito,1681.0,Pagado,2,Transferencia
5157,150,2024-01-04,357.0,Contado,357.0,Pagado,2,Transferencia
5158,175,2024-01-04,350.0,Contado,350.0,Pagado,3,Yape
5159,22,2024-01-04,52.0,Contado,52.0,Pagado,3,Yape
5160,168,2024-01-04,984.0,Contado,984.0,Pagado,4,Plin
5161,49,2024-01-04,104.0,Contado,104.0,Pagado,4,Plin
5162,135,2024-01-04,189.0,Contado,189.0,Pagado,3,Yape
5163,59,2024-01-04,155.0,Contado,155.0,Pagado,4,Plin
5164,181,2024-01-04,482.0,Contado,482.0,Pagado,1,Efectivo
5165,135,2024-01-04,202.0,Contado,202.0,Pagado,3,Yape
5166,32,2024-01-05,249.5,Contado,249.5,Pagado,3,Yape
5167,36,2024-01-05,1430.5,Crédito,1430.5,Pagado,1,Efectivo
5168,96,2024-01-05,480.0,Contado,480.0,Pagado,1,Efectivo
5169,115,2024-01-05,384.0,Contado,384.0,Pagado,3,Yape
5170,114,2024-01-05,125.0,Contado,125.0,Pagado,1,Efectivo
5171,58,2024-01-05,40.5,Contado,40.5,Pagado,4,Plin
5172,102,2024-01-05,330.0,Contado,330.0,Pagado,1,Efectivo
5173,113,2024-01-05,325.5,Contado,325.5,Pagado,3,Yape
5174,53,2024-01-05,46.5,Contado,46.5,Pagado,1,Efectivo
5175,171,2024-01-05,1374.0,Crédito,1374.0,Pagado,4,Plin
5176,126,2024-01-05,1212.0,Crédito,1212.0,Pagado,3,Yape
5177,119,2024-01-05,84.0,Contado,84.0,Pagado,4,Plin
5178,26,2024-01-05,109.0,Contado,109.0,Pagado,2,Transferencia
5179,106,2024-01-05,304.0,Contado,304.0,Pagado,1,Efectivo
5180,184,2024-01-06,420.0,Contado,420.0,Pagado,1,Efectivo
5181,153,2024-01-06,720.0,Contado,720.0,Pagado,3,Yape
5182,66,2024-01-06,64.0,Contado,64.0,Pagado,2,Transferencia
5183,160,2024-01-06,15.0,Contado,15.0,Pagado,3,Yape
5184,125,2024-01-06,1803.0,Crédito,1803.0,Pagado,4,Plin
5185,95,2024-01-06,328.0,Contado,328.0,Pagado,3,Yape
5186,77,2024-01-06,72.0,Contado,72.0,Pagado,2,Transferencia
5187,85,2024-01-06,800.0,Contado,800.0,Pagado,3,Yape
5188,99,2024-01-06,384.0,Contado,384.0,Pagado,4,Plin
5189,123,2024-01-06,1122.0,Crédito,1122.0,Pagado,2,Transferencia
5190,139,2024-01-06,216.0,Contado,216.0,Pagado,1,Efectivo
5191,187,2024-01-06,365.0,Contado,365.0,Pagado,1,Efectivo
5192,95,2024-01-06,76.0,Contado,76.0,Pagado,1,Efectivo
5193,30,2024-01-06,422.0,Contado,422.0,Pagado,1,Efectivo
5194,7,2024-01-07,40.0,Contado,40.0,Pagado,1,Efectivo
5195,78,2024-01-07,315.0,Contado,315.0,Pagado,1,Efectivo
5196,100,2024-01-07,2359.0,Crédito,2359.0,Pagado,4,Plin
5197,2,2024-01-07,45.0,Contado,45.0,Pagado,4,Plin
5198,10,2024-01-07,245.0,Contado,245.0,Pagado,4,Plin
5199,92,2024-01-07,1107.5,Crédito,1107.5,Pagado,2,Transferencia
5200,90,2024-01-07,684.0,Contado,684.0,Pagado,3,Yape
5201,73,2024-01-07,240.0,Contado,240.0,Pagado,1,Efectivo
5202,179,2024-01-07,360.5,Contado,360.5,Pagado,1,Efectivo
5203,99,2024-01-07,172.0,Contado,172.0,Pagado,4,Plin
5204,145,2024-01-07,272.0,Contado,272.0,Pagado,1,Efectivo
5205,113,2024-01-07,28.0,Contado,28.0,Pagado,4,Plin
5206,19,2024-01-07,114.5,Contado,114.5,Pagado,1,Efectivo
5207,177,2024-01-07,190.5,Contado,190.5,Pagado,1,Efectivo
5208,150,2024-01-08,141.0,Contado,141.0,Pagado,2,Transferencia
5209,131,2024-01-08,225.0,Contado,225.0,Pagado,4,Plin
5210,195,2024-01-08,553.0,Contado,553.0,Pagado,1,Efectivo
5211,62,2024-01-08,748.0,Contado,748.0,Pagado,3,Yape
5212,200,2024-01-08,611.0,Contado,611.0,Pagado,1,Efectivo
5213,2,2024-01-08,608.5,Contado,608.5,Pagado,3,Yape
5214,165,2024-01-08,2085.0,Crédito,2085.0,Pagado,3,Yape
5215,123,2024-01-08,309.0,Contado,309.0,Pagado,1,Efectivo
5216,83,2024-01-08,106.0,Contado,106.0,Pagado,1,Efectivo
5217,138,2024-01-08,763.5,Contado,763.5,Pagado,2,Transferencia
5218,118,2024-01-08,800.0,Contado,800.0,Pagado,1,Efectivo
5219,154,2024-01-08,48.5,Contado,48.5,Pagado,3,Yape
5220,88,2024-01-08,956.0,Contado,956.0,Pagado,4,Plin
5221,108,2024-01-08,1221.0,Crédito,1221.0,Pagado,3,Yape
5222,188,2024-01-09,286.0,Contado,286.0,Pagado,1,Efectivo
5223,70,2024-01-09,280.0,Contado,280.0,Pagado,2,Transferencia
5224,15,2024-01-09,102.0,Contado,102.0,Pagado,4,Plin
5225,95,2024-01-09,2285.0,Crédito,2285.0,Pagado,4,Plin
5226,118,2024-01-09,820.0,Contado,820.0,Pagado,4,Plin
5227,192,2024-01-09,375.5,Contado,375.5,Pagado,4,Plin
5228,177,2024-01-09,1280.0,Crédito,1280.0,Pagado,4,Plin
5229,56,2024-01-09,64.0,Contado,64.0,Pagado,3,Yape
5230,121,2024-01-09,938.0,Contado,938.0,Pagado,2,Transferencia
5231,16,2024-01-09,463.0,Contado,463.0,Pagado,1,Efectivo
5232,163,2024-01-09,68.0,Contado,68.0,Pagado,4,Plin
5233,139,2024-01-09,165.0,Contado,165.0,Pagado,4,Plin
5234,12,2024-01-09,50.0,Contado,50.0,Pagado,2,Transferencia
5235,27,2024-01-09,280.0,Contado,280.0,Pagado,4,Plin
5236,36,2024-01-10,281.0,Contado,281.0,Pagado,1,Efectivo
5237,100,2024-01-10,266.0,Contado,266.0,Pagado,1,Efectivo
5238,176,2024-01-10,205.0,Contado,205.0,Pagado,1,Efectivo
5239,90,2024-01-10,1080.0,Crédito,1080.0,Pagado,3,Yape
5240,14,2024-01-10,1927.5,Crédito,1927.5,Pagado,1,Efectivo
5241,37,2024-01-10,208.0,Contado,208.0,Pagado,3,Yape
5242,111,2024-01-10,922.0,Contado,922.0,Pagado,2,Transferencia
5243,173,2024-01-10,2334.5,Crédito,2334.5,Pagado,2,Transferencia
5244,68,2024-01-10,28.0,Contado,28.0,Pagado,1,Efectivo
5245,139,2024-01-10,56.0,Contado,56.0,Pagado,4,Plin
5246,112,2024-01-10,245.5,Contado,245.5,Pagado,1,Efectivo
5247,49,2024-01-10,128.0,Contado,128.0,Pagado,2,Transferencia
5248,111,2024-01-10,550.0,Contado,550.0,Pagado,3,Yape
5249,185,2024-01-10,390.0,Contado,390.0,Pagado,2,Transferencia
5250,185,2024-01-11,2818.0,Crédito,2818.0,Pagado,1,Efectivo
5251,188,2024-01-11,294.0,Contado,294.0,Pagado,2,Transferencia
5252,148,2024-01-11,1350.0,Crédito,1350.0,Pagado,1,Efectivo
5253,85,2024-01-11,1279.0,Crédito,1279.0,Pagado,3,Yape
5254,72,2024-01-11,201.5,Contado,201.5,Pagado,2,Transferencia
5255,196,2024-01-11,1282.5,Crédito,1282.5,Pagado,1,Efectivo
5256,44,2024-01-11,1536.5,Crédito,1536.5,Pagado,1,Efectivo
5257,14,2024-01-11,1023.5,Crédito,1023.5,Pagado,2,Transferencia
5258,81,2024-01-11,209.0,Contado,209.0,Pagado,2,Transferencia
5259,57,2024-01-11,22.5,Contado,22.5,Pagado,1,Efectivo
5260,37,2024-01-11,35.0,Contado,35.0,Pagado,4,Plin
5261,20,2024-01-11,30.0,Contado,30.0,Pagado,1,Efectivo
5262,35,2024-01-11,240.5,Contado,240.5,Pagado,1,Efectivo
5263,75,2024-01-11,658.0,Contado,658.0,Pagado,1,Efectivo
5264,170,2024-01-12,240.0,Contado,240.0,Pagado,4,Plin
5265,131,2024-01-12,308.0,Contado,308.0,Pagado,2,Transferencia
5266,15,2024-01-12,240.0,Contado,240.0,Pagado,2,Transferencia
5267,71,2024-01-12,798.0,Contado,798.0,Pagado,1,Efectivo
5268,181,2024-01-12,544.0,Contado,544.0,Pagado,1,Efectivo
5269,2,2024-01-12,12.5,Contado,12.5,Pagado,3,Yape
5270,106,2024-01-12,1980.0,Crédito,1980.0,Pagado,3,Yape
5271,186,2024-01-12,280.0,Contado,280.0,Pagado,2,Transferencia
