idCompra,idVende,Fecha_Compra,Total
5531,19,2024-01-31,10704.33
5532,14,2024-01-31,8964.78
5533,1,2024-01-31,4803.15
5534,9,2024-01-31,4301.69
5535,14,2024-01-31,4744.33
5536,3,2024-01-31,6864.48
5537,6,2024-01-31,13813.08
5538,18,2024-01-31,9784.75
5539,6,2024-01-31,1969.35
5540,5,2024-01-31,7224.54
5541,6,2024-01-31,1749.84
5542,8,2024-01-31,7385.55
5543,19,2024-01-31,2745.63
5544,13,2024-02-01,4010.93
5545,11,2024-02-01,16406.86
5546,14,2024-02-01,9112.77
5547,20,2024-02-01,13574.31
5548,5,2024-02-01,779.79
5549,13,2024-02-01,9431.46
5550,14,2024-02-01,13494.08
5551,8,2024-02-01,9899.26
5552,13,2024-02-01,10710.44
5553,12,2024-02-01,7035.68
5554,18,2024-02-01,3056.91
5555,2,2024-02-01,13555.92
5556,4,2024-02-01,10016.05
5557,12,2024-02-01,9452.02
5558,14,2024-02-02,13090.97
5559,16,2024-02-02,11870.04
5560,16,2024-02-02,4637.87
5561,4,2024-02-02,4550.97
5562,5,2024-02-02,10493.79
5563,4,2024-02-02,15068.15
5564,13,2024-02-02,4418.94
5565,2,2024-02-02,5971.37
5566,10,2024-02-02,9917.93
5567,12,2024-02-02,8893.0
5568,6,2024-02-02,9523.78
5569,14,2024-02-02,14991.62
5570,8,2024-02-02,8473.5
5571,5,2024-02-02,4596.8
5572,8,2024-02-03,2421.14
5573,20,2024-02-03,6919.27
5574,9,2024-02-03,5797.69
5575,11,2024-02-03,2877.4
5576,13,2024-02-03,4148.19
5577,11,2024-02-03,21304.36
5578,20,2024-02-03,10368.5
5579,2,2024-02-03,2139.04
5580,16,2024-02-03,2098.73
5581,15,2024-02-03,16106.35
5582,16,2024-02-03,15705.82
5583,11,2024-02-03,8154.2
5584,13,2024-02-03,8148.51
5585,19,2024-02-03,11523.55
5586,8,2024-02-04,7519.42
5587,3,2024-02-04,2368.13
5588,19,2024-02-04,4288.41
5589,15,2024-02-04,10986.7
5590,16,2024-02-04,4127.96
5591,19,2024-02-04,4758.44
5592,2,2024-02-04,10157.5
5593,4,2024-02-04,18888.24
5594,18,2024-02-04,5381.56
5595,15,2024-02-04,31683.95
5596,5,2024-02-04,3150.6
5597,3,2024-02-04,12477.96
5598,5,2024-02-04,550.97
5599,3,2024-02-04,16630.15
5600,11,2024-02-05,8708.92
5601,20,2024-02-05,2071.65
5602,2,2024-02-05,13099.46
5603,3,2024-02-05,9936.0
5604,1,2024-02-05,14613.08
5605,9,2024-02-05,7572.59
5606,6,2024-02-05,9121.04
5607,5,2024-02-05,8410.64
5608,16,2024-02-05,5947.23
5609,13,2024-02-05,7908.03
5610,4,2024-02-05,14085.3
5611,14,2024-02-05,2323.45
5612,5,2024-02-05,5366.17
5613,17,2024-02-05,2236.52
5614,14,2024-02-06,4537.71
5615,20,2024-02-06,8634.87
5616,11,2024-02-06,3429.48
5617,7,2024-02-06,2297.75
5618,3,2024-02-06,8358.32
5619,20,2024-02-06,908.75
5620,11,2024-02-06,6659.93
5621,4,2024-02-06,15029.54
5622,8,2024-02-06,7111.41
5623,11,2024-02-06,18159.11
5624,12,2024-02-06,5708.96
5625,19,2024-02-06,17654.5
5626,15,2024-02-06,13556.37
5627,8,2024-02-06,7355.42
5628,20,2024-02-07,22110.01
5629,11,2024-02-07,12014.4
5630,3,2024-02-07,7734.21
5631,4,2024-02-07,4951.8
5632,4,2024-02-07,5570.73
5633,14,2024-02-07,4969.14
5634,16,2024-02-07,4550.67
5635,12,2024-02-07,8985.99
5636,4,2024-02-07,3076.54
5637,7,2024-02-07,12505.31
5638,16,2024-02-07,3070.51
5639,9,2024-02-07,12875.68
5640,19,2024-02-07,18063.1
5641,12,2024-02-07,7101.59
5642,17,2024-02-08,23320.07
5643,19,2024-02-08,13709.25
5644,20,2024-02-08,14861.69
5645,10,2024-02-08,1973.26
5646,4,2024-02-08,20878.1
5647,9,2024-02-08,1472.05
5648,13,2024-02-08,19592.84
5649,17,2024-02-08,6436.46
5650,6,2024-02-08,11552.69
5651,14,2024-02-08,5360.67
5652,8,2024-02-08,13249.63
5653,12,2024-02-08,10796.9
5654,18,2024-02-08,9598.27
5655,7,2024-02-08,17238.01
5656,1,2024-02-09,7277.83
5657,4,2024-02-09,3554.85
5658,20,2024-02-09,4920.6
5659,6,2024-02-09,7036.23
5660,14,2024-02-09,5181.48
5661,8,2024-02-09,1775.58
5662,4,2024-02-09,1120.81
5663,9,2024-02-09,1344.7
5664,17,2024-02-09,1620.05
5665,9,2024-02-09,14957.57
5666,2,2024-02-09,17235.1
5667,11,2024-02-09,4122.8
5668,9,2024-02-09,8591.84
5669,5,2024-02-09,4987.72
5670,11,2024-02-10,4966.57
5671,15,2024-02-10,9840.68
5672,16,2024-02-10,16372.4
5673,18,2024-02-10,9799.72
5674,17,2024-02-10,11591.19
5675,12,2024-02-10,2506.17
5676,20,2024-02-10,19385.88
5677,15,2024-02-10,9046.0
5678,10,2024-02-10,6183.98
5679,5,2024-02-10,14045.46
5680,15,2024-02-10,4418.9
5681,15,2024-02-10,3305.36
5682,19,2024-02-10,1867.29
5683,9,2024-02-10,11000.29
5684,18,2024-02-11,21703.09
5685,6,2024-02-11,6333.86
5686,6,2024-02-11,3306.26
5687,20,2024-02-11,3088.31
5688,5,2024-02-11,11890.57
5689,4,2024-02-11,8626.18
5690,18,2024-02-11,14967.09
5691,2,2024-02-11,12133.98
5692,10,2024-02-11,13100.22
5693,15,2024-02-11,12810.09
5694,14,2024-02-11,12728.22
5695,20,2024-02-11,12264.54
5696,18,2024-02-11,31886.12
5697,11,2024-02-11,13981.74
5698,14,2024-02-12,5005.0
5699,8,2024-02-12,4410.08
5700,20,2024-02-12,2140.48
5701,10,2024-02-12,5621.82
5702,13,2024-02-12,5014.7
5703,10,2024-02-12,8483.59
5704,11,2024-02-12,8619.99
5705,12,2024-02-12,7487.25
5706,5,2024-02-12,6117.12
5707,16,2024-02-12,1630.42
5708,13,2024-02-12,3715.24
5709,3,2024-02-12,13624.28
5710,8,2024-02-12,16678.4
5711,9,2024-02-12,1946.47
5712,1,2024-02-13,6376.64
5713,12,2024-02-13,3259.2
5714,17,2024-02-13,3891.17
5715,18,2024-02-13,1276.79
5716,16,2024-02-13,11362.38
5717,2,2024-02-13,1345.5
5718,2,2024-02-13,12979.97
5719,16,2024-02-13,1770.11
5720,19,2024-02-13,1111.3
5721,18,2024-02-13,8016.0
5722,10,2024-02-13,13395.98
5723,10,2024-02-13,2951.47
5724,11,2024-02-13,8614.74
5725,3,2024-02-13,12972.13
5726,4,2024-02-14,11759.49
5727,5,2024-02-14,7373.05
5728,13,2024-02-14,1676.34
5729,2,2024-02-14,6142.33
5730,12,2024-02-14,4935.06
5731,17,2024-02-14,6924.16
5732,7,2024-02-14,11546.17
5733,16,2024-02-14,3077.08
5734,10,2024-02-14,5321.44
5735,6,2024-02-14,5180.62
5736,8,2024-02-14,5455.65
5737,18,2024-02-14,22140.44
5738,18,2024-02-14,1051.28
5739,1,2024-02-14,9597.92
5740,3,2024-02-15,4295.34
5741,6,2024-02-15,1592.8
5742,9,2024-02-15,3539.51
5743,5,2024-02-15,1442.27
5744,11,2024-02-15,4254.64
5745,8,2024-02-15,7951.23
5746,2,2024-02-15,7405.62
5747,17,2024-02-15,15266.08
5748,8,2024-02-15,1667.88
5749,10,2024-02-15,4958.58
5750,5,2024-02-15,1742.45
5751,20,2024-02-15,6280.54
5752,6,2024-02-15,18386.24
5753,20,2024-02-15,1433.96
5754,3,2024-02-16,2240.83
5755,15,2024-02-16,10647.59
5756,14,2024-02-16,1120.22
5757,3,2024-02-16,21133.34
5758,12,2024-02-16,2793.01
5759,5,2024-02-16,9417.44
5760,10,2024-02-16,15089.53
5761,3,2024-02-16,1302.46
5762,10,2024-02-16,8428.69
5763,9,2024-02-16,26703.61
5764,18,2024-02-16,4271.68
5765,5,2024-02-16,13592.93
5766,5,2024-02-16,12354.71
5767,6,2024-02-16,6627.63
5768,17,2024-02-17,15775.26
5769,16,2024-02-17,2146.58
5770,12,2024-02-17,6025.94
5771,18,2024-02-17,414.65
5772,19,2024-02-17,1348.4
5773,11,2024-02-17,8850.91
5774,19,2024-02-17,12482.52
5775,18,2024-02-17,13023.16
5776,1,2024-02-17,16590.19
5777,3,2024-02-17,9864.76
5778,2,2024-02-17,5621.78
5779,13,2024-02-17,4513.93
5780,1,2024-02-17,6776.78
5781,15,2024-02-17,7490.34
5782,5,2024-02-18,11047.52
5783,2,2024-02-18,2554.1
5784,10,2024-02-18,1357.76
5785,16,2024-02-18,18241.65
5786,6,2024-02-18,5726.43
5787,4,2024-02-18,2640.25
5788,12,2024-02-18,14183.02
5789,11,2024-02-18,8515.27
5790,15,2024-02-18,7972.23
5791,1,2024-02-18,1870.02
5792,15,2024-02-18,4316.97
5793,16,2024-02-18,10934.08
5794,3,2024-02-18,7885.42
5795,18,2024-02-18,2046.6
5796,4,2024-02-19,20219.57
5797,2,2024-02-19,7662.58
5798,4,2024-02-19,6332.67
5799,2,2024-02-19,13046.18
5800,17,2024-02-19,15035.66
5801,13,2024-02-19,4694.26
5802,19,2024-02-19,4074.75
5803,11,2024-02-19,7304.41
5804,6,2024-02-19,18436.69
5805,20,2024-02-19,4519.69
5806,1,2024-02-19,8620.53
5807,11,2024-02-19,7009.48
5808,15,2024-02-19,17809.2
5809,3,2024-02-19,2419.56
5810,11,2024-02-20,24963.59
5811,13,2024-02-20,3645.61
5812,15,2024-02-20,6423.03
5813,2,2024-02-20,12050.51
5814,3,2024-02-20,18849.83
5815,11,2024-02-20,1368.61
5816,13,2024-02-20,1643.88
5817,10,2024-02-20,9820.55
5818,2,2024-02-20,9378.38
5819,8,2024-02-20,5910.8
5820,1,2024-02-20,6742.55
5821,18,2024-02-20,5790.05
5822,2,2024-02-20,7898.65
5823,20,2024-02-20,9791.45
5824,12,2024-02-21,14646.31
5825,6,2024-02-21,6846.4
5826,2,2024-02-21,34338.25
5827,10,2024-02-21,2042.41
5828,12,2024-02-21,11575.4
5829,16,2024-02-21,9896.42
5830,11,2024-02-21,18637.15
5831,20,2024-02-21,13938.88
5832,15,2024-02-21,9510.04
5833,10,2024-02-21,7959.23
5834,18,2024-02-21,8328.45
5835,11,2024-02-21,5664.32
5836,7,2024-02-21,12894.25
5837,13,2024-02-21,5842.49
5838,13,2024-02-22,10609.09
5839,11,2024-02-22,15108.17
5840,7,2024-02-22,15584.75
5841,16,2024-02-22,3905.16
5842,1,2024-02-22,18443.64
5843,11,2024-02-22,13793.03
5844,6,2024-02-22,10323.17
5845,11,2024-02-22,7120.58
5846,20,2024-02-22,3549.96
5847,8,2024-02-22,9970.62
5848,11,2024-02-22,15617.6
5849,20,2024-02-22,5696.9
5850,8,2024-02-22,5035.95
5851,17,2024-02-22,14921.62
5852,14,2024-02-23,14784.63
5853,20,2024-02-23,20005.91
5854,16,2024-02-23,15516.09
5855,2,2024-02-23,9298.0
5856,9,2024-02-23,6438.5
5857,8,2024-02-23,5464.25
5858,13,2024-02-23,7119.27
5859,16,2024-02-23,7551.98
5860,9,2024-02-23,4043.69
5861,19,2024-02-23,4419.92
5862,15,2024-02-23,12291.42
5863,4,2024-02-23,18128.06
5864,20,2024-02-23,22553.44
5865,11,2024-02-23,4382.94
5866,16,2024-02-24,13318.87
5867,3,2024-02-24,8521.25
5868,3,2024-02-24,14909.23
5869,4,2024-02-24,1232.19
5870,3,2024-02-24,9526.25
5871,2,2024-02-24,10894.97
5872,17,2024-02-24,7455.99
5873,13,2024-02-24,7704.06
5874,9,2024-02-24,1861.34
5875,15,2024-02-24,9334.17
5876,4,2024-02-24,9744.55
5877,12,2024-02-24,1948.22
5878,19,2024-02-24,12042.68
5879,11,2024-02-24,9377.86
5880,16,2024-02-25,8264.87
5881,10,2024-02-25,10037.01
5882,2,2024-02-25,1494.82
5883,19,2024-02-25,2494.05
5884,12,2024-02-25,8944.95
5885,20,2024-02-25,15423.19
5886,3,2024-02-25,1486.75
5887,16,2024-02-25,24189.06
5888,15,2024-02-25,4866.87
5889,3,2024-02-25,22001.55
5890,8,2024-02-25,7317.86
5891,11,2024-02-25,2817.94
5892,7,2024-02-25,16141.05
5893,7,2024-02-25,16529.28
5894,7,2024-02-26,3531.26
5895,1,2024-02-26,11748.66
5896,9,2024-02-26,3362.56
5897,7,2024-02-26,2439.35
5898,11,2024-02-26,2053.96
5899,10,2024-02-26,10641.86
5900,8,2024-02-26,2427.08
5901,12,2024-02-26,16307.18
5902,17,2024-02-26,6613.17
5903,2,2024-02-26,2990.36
5904,16,2024-02-26,6569.89
5905,8,2024-02-26,11975.79
5906,5,2024-02-26,10918.91
5907,12,2024-02-26,4282.96
5908,5,2024-02-27,2464.87
5909,6,2024-02-27,7480.96
5910,20,2024-02-27,3371.06
5911,18,2024-02-27,16479.7
5912,3,2024-02-27,16291.44
5913,13,2024-02-27,15227.63
5914,10,2024-02-27,11284.86
5915,1,2024-02-27,5296.46
5916,13,2024-02-27,8761.11
5917,10,2024-02-27,6236.87
5918,9,2024-02-27,19030.64
5919,10,2024-02-27,13708.69
5920,16,2024-02-27,21789.93
5921,4,2024-02-27,21173.73
5922,3,2024-02-28,17027.89
5923,1,2024-02-28,10273.13
5924,13,2024-02-28,13808.76
5925,15,2024-02-28,8373.21
5926,7,2024-02-28,2577.7
5927,6,2024-02-28,13052.19
5928,12,2024-02-28,5753.66
5929,2,2024-02-28,2603.59
5930,19,2024-02-28,9672.83
5931,16,2024-02-28,12305.2
5932,1,2024-02-28,2091.07
5933,11,2024-02-28,2943.99
5934,3,2024-02-28,15088.51
5935,2,2024-02-28,10313.71
5936,3,2024-02-29,3373.76
5937,16,2024-02-29,11387.84
5938,2,2024-02-29,13135.33
5939,13,2024-02-29,9271.78
5940,10,2024-02-29,16513.05
5941,18,2024-02-29,4012.86
5942,3,2024-02-29,19215.55
5943,3,2024-02-29,7677.07
5944,1,2024-02-29,26630.19
5945,20,2024-02-29,1495.72
5946,14,2024-02-29,19597.58
5947,3,2024-02-29,10685.28
5948,12,2024-02-29,8143.41
5949,12,2024-02-29,5437.45
5950,5,2024-03-01,10052.9
5951,8,2024-03-01,2867.07
5952,15,2024-03-01,17049.18
5953,14,2024-03-01,3928.03
5954,16,2024-03-01,23269.94
5955,10,2024-03-01,2973.04
5956,18,2024-03-01,8726.48
5957,5,2024-03-01,10761.02
5958,15,2024-03-01,15725.8
5959,6,2024-03-01,8474.06
5960,4,2024-03-01,6579.02
5961,9,2024-03-01,14440.08
5962,11,2024-03-01,7654.81
5963,7,2024-03-01,15718.75
5964,11,2024-03-02,1513.13
5965,15,2024-03-02,8088.67
5966,17,2024-03-02,7328.49
5967,10,2024-03-02,4350.15
5968,15,2024-03-02,4755.11
5969,18,2024-03-02,4223.46
5970,5,2024-03-02,4076.73
5971,11,2024-03-02,4471.54
5972,7,2024-03-02,14443.56
5973,2,2024-03-02,4078.14
5974,8,2024-03-02,4637.79
5975,20,2024-03-02,7364.24
5976,4,2024-03-02,11183.32
5977,18,2024-03-02,18344.36
5978,19,2024-03-03,19214.02
5979,7,2024-03-03,6479.44
5980,14,2024-03-03,2025.88
5981,6,2024-03-03,4956.35
5982,6,2024-03-03,1508.58
5983,18,2024-03-03,3189.84
5984,20,2024-03-03,6576.37
5985,1,2024-03-03,2222.91
5986,8,2024-03-03,7919.64
5987,2,2024-03-03,22079.64
5988,19,2024-03-03,889.28
5989,15,2024-03-03,2491.89
5990,15,2024-03-03,7451.68
5991,9,2024-03-03,7285.74
5992,3,2024-03-04,4592.43
5993,20,2024-03-04,8596.19
5994,1,2024-03-04,2244.14
5995,10,2024-03-04,2271.98
5996,4,2024-03-04,2753.89
5997,1,2024-03-04,20079.26
5998,5,2024-03-04,12944.07
5999,8,2024-03-04,12608.75
6000,9,2024-03-04,10641.89
6001,20,2024-03-04,4460.64
6002,7,2024-03-04,842.21
6003,17,2024-03-04,5501.25
6004,4,2024-03-04,14933.82
6005,5,2024-03-04,13669.83
6006,1,2024-03-05,6370.58
6007,1,2024-03-05,1007.85
6008,12,2024-03-05,10778.54
6009,14,2024-03-05,8479.0
6010,19,2024-03-05,6723.59
6011,8,2024-03-05,3934.9
6012,11,2024-03-05,11106.21
6013,9,2024-03-05,13734.71
6014,2,2024-03-05,2366.56
6015,14,2024-03-05,5527.61
6016,5,2024-03-05,5113.5
6017,8,2024-03-05,6000.72
6018,12,2024-03-05,5610.2
6019,10,2024-03-05,9618.98
6020,17,2024-03-06,3058.94
6021,16,2024-03-06,9980.9
6022,5,2024-03-06,3458.95
6023,5,2024-03-06,1611.22
6024,1,2024-03-06,9534.17
6025,13,2024-03-06,4391.47
6026,9,2024-03-06,6437.48
6027,13,2024-03-06,6902.75
6028,3,2024-03-06,4004.11
6029,19,2024-03-06,2487.66
6030,19,2024-03-06,7563.27
6031,3,2024-03-06,8886.12
6032,12,2024-03-06,11934.46
6033,8,2024-03-06,12182.8
6034,7,2024-03-07,3398.96
6035,1,2024-03-07,17699.6
6036,8,2024-03-07,764.67
6037,2,2024-03-07,17337.14
6038,4,2024-03-07,10737.42
6039,15,2024-03-07,18011.27
6040,7,2024-03-07,1619.11
6041,20,2024-03-07,1549.68
6042,18,2024-03-07,7131.09
6043,13,2024-03-07,3505.65
6044,7,2024-03-07,8541.99
6045,16,2024-03-07,5603.3
6046,18,2024-03-07,7946.67
6047,11,2024-03-07,18336.17
6048,1,2024-03-08,3335.19
6049,12,2024-03-08,12054.48
6050,5,2024-03-08,5062.57
6051,20,2024-03-08,8447.93
6052,4,2024-03-08,18708.45
6053,20,2024-03-08,1909.8
6054,1,2024-03-08,3404.69
6055,11,2024-03-08,18233.23
6056,4,2024-03-08,5451.74
6057,18,2024-03-08,4488.6
6058,8,2024-03-08,3686.26
6059,4,2024-03-08,9597.42
6060,7,2024-03-08,35461.29
6061,5,2024-03-08,6367.03
6062,5,2024-03-09,7029.31
6063,6,2024-03-09,12453.59
6064,9,2024-03-09,9627.32
6065,3,2024-03-09,9079.7
6066,18,2024-03-09,10986.93
6067,10,2024-03-09,5626.84
6068,11,2024-03-09,640.3
6069,20,2024-03-09,2621.44
6070,14,2024-03-09,5943.42
6071,8,2024-03-09,5759.4
6072,1,2024-03-09,8791.33
6073,19,2024-03-09,1005.24
6074,16,2024-03-09,6656.39
6075,7,2024-03-09,1639.87
6076,13,2024-03-10,9948.97
6077,4,2024-03-10,10100.12
6078,18,2024-03-10,3273.62
6079,19,2024-03-10,19843.84
6080,4,2024-03-10,1678.9
6081,13,2024-03-10,7545.41
6082,14,2024-03-10,8403.08
6083,14,2024-03-10,4867.85
6084,1,2024-03-10,7255.72
6085,7,2024-03-10,5676.87
6086,20,2024-03-10,17218.22
6087,10,2024-03-10,6191.03
6088,9,2024-03-10,8946.0
6089,5,2024-03-10,11471.71
6090,16,2024-03-11,18002.43
6091,7,2024-03-11,14625.49
6092,20,2024-03-11,2948.55
6093,19,2024-03-11,21826.77
6094,3,2024-03-11,6934.02
6095,6,2024-03-11,4981.73
6096,3,2024-03-11,12706.44
6097,18,2024-03-11,20908.79
6098,12,2024-03-11,22133.74
6099,1,2024-03-11,6820.86
6100,16,2024-03-11,7549.38
6101,3,2024-03-11,3353.15
6102,11,2024-03-11,3107.92
6103,11,2024-03-11,19043.52
6104,13,2024-03-12,3635.98
6105,4,2024-03-12,3130.23
6106,7,2024-03-12,4565.47
6107,12,2024-03-12,24517.49
6108,11,2024-03-12,9554.32
6109,10,2024-03-12,4682.02
6110,14,2024-03-12,3711.73
6111,19,2024-03-12,28361.62
6112,16,2024-03-12,10707.09
6113,5,2024-03-12,3036.69
6114,1,2024-03-12,9113.07
6115,9,2024-03-12,8872.53
6116,3,2024-03-12,4750.62
6117,15,2024-03-12,10372.59
6118,14,2024-03-13,24203.16
6119,18,2024-03-13,3218.7
6120,16,2024-03-13,11304.51
6121,12,2024-03-13,3071.31
6122,3,2024-03-13,10826.6
6123,1,2024-03-13,25438.86
6124,3,2024-03-13,6036.53
6125,19,2024-03-13,21755.65
6126,13,2024-03-13,13478.62
6127,13,2024-03-13,6620.11
6128,16,2024-03-13,1514.74
6129,18,2024-03-13,3486.58
6130,18,2024-03-13,5396.73
6131,17,2024-03-13,11748.01
6132,16,2024-03-14,6762.15
6133,8,2024-03-14,6610.6
6134,9,2024-03-14,4539.63
6135,17,2024-03-14,15698.22
6136,5,2024-03-14,9055.57
6137,10,2024-03-14,27644.61
6138,6,2024-03-14,9434.65
6139,10,2024-03-14,10762.55
6140,7,2024-03-14,5516.62
6141,1,2024-03-14,3837.19
6142,1,2024-03-14,4153.69
6143,16,2024-03-14,5240.42
6144,1,2024-03-14,7425.27
6145,8,2024-03-14,5416.23
6146,15,2024-03-15,8571.61
6147,18,2024-03-15,1370.79
6148,17,2024-03-15,1098.27
6149,2,2024-03-15,2800.53
6150,4,2024-03-15,11769.08
6151,20,2024-03-15,11048.34
6152,5,2024-03-15,19313.42
6153,11,2024-03-15,10454.75
6154,14,2024-03-15,7947.5
6155,10,2024-03-15,3739.5
6156,5,2024-03-15,10462.35
6157,4,2024-03-15,4927.5
6158,20,2024-03-15,4199.48
6159,13,2024-03-15,9803.8
6160,20,2024-03-16,17900.55
6161,18,2024-03-16,3478.46
6162,20,2024-03-16,11265.48
6163,18,2024-03-16,25113.64
6164,19,2024-03-16,4422.86
6165,3,2024-03-16,5014.34
6166,6,2024-03-16,8098.04
6167,17,2024-03-16,14588.01
6168,18,2024-03-16,9583.54
6169,1,2024-03-16,1608.97
6170,16,2024-03-16,9543.21
6171,9,2024-03-16,15946.98
6172,6,2024-03-16,830.96
6173,18,2024-03-16,7387.7
6174,9,2024-03-17,11451.71
6175,10,2024-03-17,8823.34
6176,18,2024-03-17,3093.6
6177,16,2024-03-17,8774.43
6178,17,2024-03-17,3217.74
6179,10,2024-03-17,8199.49
6180,6,2024-03-17,23668.7
6181,18,2024-03-17,8310.23
6182,1,2024-03-17,32272.19
6183,9,2024-03-17,9753.98
6184,6,2024-03-17,25307.69
6185,2,2024-03-17,4923.27
6186,12,2024-03-17,2835.83
6187,7,2024-03-17,5540.4
6188,13,2024-03-18,10762.94
6189,1,2024-03-18,6667.7
6190,12,2024-03-18,3392.16
6191,20,2024-03-18,4763.89
6192,16,2024-03-18,4192.23
6193,14,2024-03-18,1653.83
6194,9,2024-03-18,3895.36
6195,3,2024-03-18,7785.24
6196,8,2024-03-18,6503.59
6197,3,2024-03-18,18873.62
6198,12,2024-03-18,580.87
6199,20,2024-03-18,10773.61
6200,6,2024-03-18,12046.15
6201,5,2024-03-18,2592.03
6202,7,2024-03-19,13982.31
6203,19,2024-03-19,7143.74
6204,12,2024-03-19,2622.6
6205,18,2024-03-19,1943.22
6206,15,2024-03-19,10622.07
6207,19,2024-03-19,6141.29
6208,6,2024-03-19,5463.56
6209,10,2024-03-19,1276.77
6210,15,2024-03-19,7003.59
6211,2,2024-03-19,4579.17
6212,5,2024-03-19,2055.06
6213,19,2024-03-19,21411.25
6214,9,2024-03-19,8801.78
6215,9,2024-03-19,15804.99
6216,4,2024-03-20,11439.47
6217,17,2024-03-20,5859.73
6218,1,2024-03-20,11647.67
6219,6,2024-03-20,16742.66
6220,8,2024-03-20,22882.3
6221,1,2024-03-20,9500.35
6222,9,2024-03-20,12333.69
6223,19,2024-03-20,13598.26
6224,12,2024-03-20,4834.3
6225,5,2024-03-20,4177.13
6226,10,2024-03-20,3333.37
6227,4,2024-03-20,11714.84
6228,1,2024-03-20,1453.3
6229,18,2024-03-20,2673.61
6230,12,2024-03-21,7008.37
6231,3,2024-03-21,6234.64
6232,8,2024-03-21,471.52
6233,16,2024-03-21,3665.49
6234,1,2024-03-21,7820.5
6235,14,2024-03-21,9489.26
6236,20,2024-03-21,1769.73
6237,18,2024-03-21,4301.49
6238,12,2024-03-21,1504.9
6239,11,2024-03-21,3459.04
6240,14,2024-03-21,10273.27
6241,19,2024-03-21,7174.95
6242,3,2024-03-21,18814.14
6243,13,2024-03-21,7001.72
6244,1,2024-03-22,12219.44
6245,18,2024-03-22,8149.3
6246,18,2024-03-22,13212.8
6247,13,2024-03-22,12309.71
6248,3,2024-03-22,6790.49
6249,4,2024-03-22,9839.5
6250,3,2024-03-22,9777.91
6251,7,2024-03-22,2031.87
6252,18,2024-03-22,12922.41
6253,12,2024-03-22,1862.09
6254,1,2024-03-22,14102.71
6255,19,2024-03-22,3131.33
6256,2,2024-03-22,250.76
6257,18,2024-03-22,2757.27
6258,12,2024-03-23,16123.8
6259,4,2024-03-23,2609.73
6260,13,2024-03-23,17351.94
6261,18,2024-03-23,729.47
6262,13,2024-03-23,3115.85
6263,17,2024-03-23,12495.73
6264,9,2024-03-23,14536.87
6265,2,2024-03-23,1144.33
6266,11,2024-03-23,14036.87
6267,18,2024-03-23,6281.46
6268,17,2024-03-23,13422.4
6269,19,2024-03-23,12564.27
6270,15,2024-03-23,1890.78
6271,3,2024-03-23,14326.42
6272,13,2024-03-24,3396.05
6273,15,2024-03-24,24226.44
6274,5,2024-03-24,3003.77
6275,6,2024-03-24,9864.37
6276,10,2024-03-24,1479.56
6277,15,2024-03-24,10278.64
6278,12,2024-03-24,6667.08
6279,15,2024-03-24,4300.84
6280,4,2024-03-24,6711.22
6281,3,2024-03-24,13229.68
6282,18,2024-03-24,6926.87
6283,2,2024-03-24,3681.15
6284,6,2024-03-24,9236.77
6285,15,2024-03-24,8487.6
6286,14,2024-03-25,7489.09
6287,8,2024-03-25,7061.64
6288,7,2024-03-25,11028.32
6289,6,2024-03-25,20065.33
6290,1,2024-03-25,6935.13
6291,7,2024-03-25,1259.7
6292,16,2024-03-25,4954.62
6293,13,2024-03-25,3631.25
6294,11,2024-03-25,4679.62
6295,8,2024-03-25,511.08
6296,10,2024-03-25,7296.21
6297,11,2024-03-25,10046.06
6298,19,2024-03-25,9217.4
6299,2,2024-03-25,4582.14
6300,17,2024-03-26,13714.67
6301,18,2024-03-26,12101.07
6302,6,2024-03-26,2707.24
6303,12,2024-03-26,18398.75
6304,4,2024-03-26,16783.56
6305,5,2024-03-26,6703.74
6306,20,2024-03-26,18901.77
6307,6,2024-03-26,1879.73
6308,6,2024-03-26,5809.56
6309,18,2024-03-26,7172.44
6310,7,2024-03-26,14199.46
6311,17,2024-03-26,1943.66
6312,20,2024-03-26,9607.06
6313,9,2024-03-26,15852.23
6314,13,2024-03-27,8621.62
6315,20,2024-03-27,6774.39
6316,11,2024-03-27,6333.19
6317,10,2024-03-27,2587.96
6318,14,2024-03-27,17521.94
6319,9,2024-03-27,5048.33
6320,20,2024-03-27,19011.39
6321,11,2024-03-27,14710.39
6322,20,2024-03-27,5348.71
6323,18,2024-03-27,12501.87
6324,8,2024-03-27,2253.35
6325,19,2024-03-27,1041.58
6326,19,2024-03-27,8833.39
6327,3,2024-03-27,12272.21
6328,5,2024-03-28,5521.97
6329,6,2024-03-28,1033.11
6330,9,2024-03-28,4472.58
6331,20,2024-03-28,8077.17
6332,14,2024-03-28,14143.78
6333,18,2024-03-28,5290.21
6334,18,2024-03-28,7406.04
6335,12,2024-03-28,16555.79
6336,5,2024-03-28,3138.51
6337,5,2024-03-28,24324.11
6338,13,2024-03-28,3455.06
6339,17,2024-03-28,5093.85
6340,11,2024-03-28,3799.96
6341,12,2024-03-28,10063.56
6342,8,2024-03-29,3813.75
6343,19,2024-03-29,9272.36
6344,10,2024-03-29,4719.34
6345,6,2024-03-29,2543.87
6346,11,2024-03-29,8846.21
6347,14,2024-03-29,19982.81
6348,2,2024-03-29,2240.89
6349,19,2024-03-29,3238.9
6350,12,2024-03-29,965.59
6351,7,2024-03-29,5399.02
6352,7,2024-03-29,2886.47
6353,18,2024-03-29,3687.14
